Longitude (x),Latitude (y),Station Name,Climate ID,Date,Year,Month,Day,Data Quality,valueMax,Max Temp Flag,valueMin,Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-123.18,49.19,VANCOUVER INTL A,1108395,2014-01-24,2014,1,24,,5.3,,1.5,,3.4,,14.6,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-01-25,2014,1,25,,9.8,,-0.4,,4.7,,13.3,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-01-26,2014,1,26,,4,,1.4,,2.7,,15.3,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-01-27,2014,1,27,,5,,0.7,,2.9,,15.1,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-01-28,2014,1,28,,7.6,,4.6,,6.1,,11.9,,0,,1.2,,0,,1.2,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-01-29,2014,1,29,,7.3,,5.2,,6.3,,11.7,,0,,6,,0,,6,,,,29,,44,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-01-30,2014,1,30,,6.3,,2.8,,4.6,,13.4,,0,,5.6,,0,,5.6,,,,11,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-01-31,2014,1,31,,5.5,,0.3,,2.9,,15.1,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-01,2014,2,1,,4.1,,-2.1,,1,,17,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-02,2014,2,2,,5.9,,-1.3,,2.3,,15.7,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-03,2014,2,3,,4.3,,-3.8,,0.3,,17.7,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-04,2014,2,4,,1.3,,-5.2,,-2,,20,,0,,0,,0,,0,,,,10,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-05,2014,2,5,,0.4,,-7.3,,-3.5,,21.5,,0,,0,,0,,0,,,,10,,57,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-06,2014,2,6,,1.1,,-9.9,,-4.4,,22.4,,0,,0,,0,,0,,,,12,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-07,2014,2,7,,1.3,,-5.1,,-1.9,,19.9,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-08,2014,2,8,,1.8,,-8.8,,-3.5,,21.5,,0,,0,,0,,0,,,,29,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-09,2014,2,9,,3,,-5.5,,-1.3,,19.3,,0,,0,,0,T,0,T,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-10,2014,2,10,,7.3,,0.7,,4,,14,,0,,8.4,,0,,8.4,,,,19,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-11,2014,2,11,,7.7,,-0.8,,3.5,,14.5,,0,,12,,0,,12,,,,18,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-12,2014,2,12,,10.4,,3.1,,6.8,,11.2,,0,,19.4,,0,,19.4,,,,10,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-13,2014,2,13,,10.9,,4.3,,7.6,,10.4,,0,,1.4,,0,,1.4,,,,19,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-14,2014,2,14,,12.6,,3.5,,8.1,,9.9,,0,,10.6,,0,,10.6,,,,10,,57,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-15,2014,2,15,,8.6,,4.1,,6.4,,11.6,,0,,12,,0,,12,,,,20,,54,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-16,2014,2,16,,6.7,,3.6,,5.2,,12.8,,0,,12.6,,0,,12.6,,,,14,,70,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-17,2014,2,17,,7.8,,4.5,,6.2,,11.8,,0,,0.2,,0,,0.2,,,,20,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-18,2014,2,18,,9.1,,3.2,,6.2,,11.8,,0,,17.6,,0,,17.6,,,,16,,57,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-19,2014,2,19,,8.1,,3,,5.6,,12.4,,0,,3.8,,0,,3.8,,,,20,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-20,2014,2,20,,8.7,,2.5,,5.6,,12.4,,0,,4.4,,0,,4.4,,,,28,,54,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-21,2014,2,21,,6,,0.7,,3.4,,14.6,,0,,0,,0,,0,,,,28,,59,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-22,2014,2,22,,2.1,,-0.2,,1,,17,,0,,3.4,,8,,8.6,,0,T,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-23,2014,2,23,,1,,0,,0.5,,17.5,,0,,8,,1,,9.2,,1,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-24,2014,2,24,,0.7,,-0.1,,0.3,,17.7,,0,,6.6,,14.4,,21.6,,1,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-25,2014,2,25,,4.5,,-2.4,,1.1,,16.9,,0,,0,T,0,,0,T,1,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-26,2014,2,26,,5.4,,0,,2.7,,15.3,,0,,0,,0,,0,,1,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-27,2014,2,27,,6.8,,2.7,,4.8,,13.2,,0,,0,,0,,0,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-02-28,2014,2,28,,8.2,,1.9,,5.1,,12.9,,0,,0,,0,,0,,,,30,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-01,2014,3,1,,5.5,,-2,,1.8,,16.2,,0,,0,,0.4,,0.4,,,,13,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-02,2014,3,2,,3,,-0.4,,1.3,,16.7,,0,,10.2,,0,,10.2,,,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-03,2014,3,3,,9.3,,2.6,,6,,12,,0,,3.4,,0,,3.4,,0,,29,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-04,2014,3,4,,5.4,,1.9,,3.7,,14.3,,0,,8.8,,0,T,8.8,,0,,28,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-05,2014,3,5,,11.7,,3.5,,7.6,,10.4,,0,,17,,0,,17,,0,,10,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-06,2014,3,6,,10.4,,7.8,,9.1,,8.9,,0,,18.2,,0,,18.2,,0,,18,,43,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-07,2014,3,7,,11.4,,6.8,,9.1,,8.9,,0,,0,,0,,0,,0,,13,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-08,2014,3,8,,9.8,,7,,8.4,,9.6,,0,,23.6,,0,,23.6,,,,8,,43,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-09,2014,3,9,,12.6,,5.8,,9.2,,8.8,,0,,1.8,,0,,1.8,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-10,2014,3,10,,9.7,,4.7,,7.2,,10.8,,0,,0,,0,,0,,0,,26,,50,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-11,2014,3,11,,10.9,,1.5,,6.2,,11.8,,0,,0,,0,,0,,0,,20,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-12,2014,3,12,,10.1,,0.9,,5.5,,12.5,,0,,0,,0,,0,,0,,29,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-13,2014,3,13,,12.1,,2.8,,7.5,,10.5,,0,,1.8,,0,,1.8,,0,,29,,44,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-14,2014,3,14,,11.7,,6.2,,9,,9,,0,,10,,0,,10,,0,,22,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-15,2014,3,15,,9.9,,6.2,,8.1,,9.9,,0,,11.6,,0,,11.6,,0,,14,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-16,2014,3,16,,9.7,,5.2,,7.5,,10.5,,0,,2.2,,0,,2.2,,0,,29,,65,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-17,2014,3,17,,8.7,,4.7,,6.7,,11.3,,0,,0,,0,,0,,0,,30,,80,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-18,2014,3,18,,8.3,,2.3,,5.3,,12.7,,0,,0.8,,0,,0.8,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-19,2014,3,19,,9.2,,5.3,,7.3,,10.7,,0,,11.8,,0,,11.8,,0,,30,,54,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-20,2014,3,20,,8.8,,3.1,,6,,12,,0,,0,,0,,0,,0,,28,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-21,2014,3,21,,8.7,,0.6,,4.7,,13.3,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-22,2014,3,22,,5.3,,1.9,,3.6,,14.4,,0,,1.8,,0,,1.8,,0,,5,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-23,2014,3,23,,8.4,,0.2,,4.3,,13.7,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-24,2014,3,24,,10.7,,4.1,,7.4,,10.6,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-25,2014,3,25,,11.8,,8.6,,10.2,,7.8,,0,,6.4,,0,,6.4,,0,,9,,43,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-26,2014,3,26,,12.4,,5.2,,8.8,,9.2,,0,,6.4,,0,,6.4,,0,,20,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-27,2014,3,27,,11.1,,6.8,,9,,9,,0,,4.4,,0,,4.4,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-28,2014,3,28,,10.2,,7.2,,8.7,,9.3,,0,,11.8,,0,,11.8,,0,,6,,43,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-29,2014,3,29,,11.6,,7.3,,9.5,,8.5,,0,,4.4,,0,,4.4,,0,,16,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-30,2014,3,30,,12.1,,5,,8.6,,9.4,,0,,3.2,,0,,3.2,,0,,15,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-03-31,2014,3,31,,10.7,,1.9,,6.3,,11.7,,0,,0,,0,,0,,0,,30,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-01,2014,4,1,,12.3,,2.2,,7.3,,10.7,,0,,0,,0,,0,,0,,30,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-02,2014,4,2,,13.2,,3.1,,8.2,,9.8,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-03,2014,4,3,,10.4,,6.5,,8.5,,9.5,,0,,10.2,,0,,10.2,,0,,10,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-04,2014,4,4,,13.2,,7.3,,10.3,,7.7,,0,,2.2,,0,,2.2,,0,,16,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-05,2014,4,5,,9.9,,5.5,,7.7,,10.3,,0,,5.6,,0,,5.6,,0,,13,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-06,2014,4,6,,12.2,,6.3,,9.3,,8.7,,0,,0.2,,0,,0.2,,0,,3,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-07,2014,4,7,,15.4,,8.7,,12.1,,5.9,,0,,2.2,,0,,2.2,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-08,2014,4,8,,14.9,,9.4,,12.2,,5.8,,0,,3,,0,,3,,0,,28,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-09,2014,4,9,,11.6,,7.2,,9.4,,8.6,,0,,0,,0,,0,,0,,29,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-10,2014,4,10,,12.4,,4.2,,8.3,,9.7,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-11,2014,4,11,,14.9,,8,,11.5,,6.5,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-12,2014,4,12,,13.1,,5.9,,9.5,,8.5,,0,,0,,0,,0,,0,,29,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-13,2014,4,13,,15.2,,3,,9.1,,8.9,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-14,2014,4,14,,17.9,,3.2,,10.6,,7.4,,0,,0,,0,,0,,0,,29,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-15,2014,4,15,,13.9,,8.6,,11.3,,6.7,,0,,1.4,,0,,1.4,,0,,27,,52,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-16,2014,4,16,,11.2,,7.4,,9.3,,8.7,,0,,14.8,,0,,14.8,,0,,12,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-17,2014,4,17,,12.1,,7.2,,9.7,,8.3,,0,,19.6,,0,,19.6,,0,,29,,69,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-18,2014,4,18,,14.2,,7.2,,10.7,,7.3,,0,,0,,0,,0,,0,,27,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-19,2014,4,19,,12.2,,7,,9.6,,8.4,,0,,3,,0,,3,,0,,15,,50,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-20,2014,4,20,,13.4,,5.9,,9.7,,8.3,,0,,0,T,0,,0,T,0,,18,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-21,2014,4,21,,13.7,,7.9,,10.8,,7.2,,0,,1,,0,,1,,0,,21,,44,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-22,2014,4,22,,14.2,,7.7,,11,,7,,0,,1.6,,0,,1.6,,0,,23,,43,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-23,2014,4,23,,13.7,,6.3,,10,,8,,0,,1.8,,0,,1.8,,0,,12,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-24,2014,4,24,,13.8,,7,,10.4,,7.6,,0,,9.2,,0,,9.2,,0,,20,,50,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-25,2014,4,25,,12.5,,4.2,,8.4,,9.6,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-26,2014,4,26,,13.3,,5,,9.2,,8.8,,0,,1.2,,0,,1.2,,0,,10,,54,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-27,2014,4,27,,12.3,,7,,9.7,,8.3,,0,,3,,0,,3,,0,,12,,57,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-28,2014,4,28,,14.6,,3.7,,9.2,,8.8,,0,,2,,0,,2,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-29,2014,4,29,,17.5,,8.8,,13.2,,4.8,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-04-30,2014,4,30,,18.9,,7.2,,13.1,,4.9,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-01,2014,5,1,,22.1,,8.8,,15.5,,2.5,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-02,2014,5,2,,20,,11,,15.5,,2.5,,0,,2,,0,,2,,0,,11,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-03,2014,5,3,,13.4,,9.7,,11.6,,6.4,,0,,1.6,,0,,1.6,,0,,7,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-04,2014,5,4,,11.6,,8.9,,10.3,,7.7,,0,,18.2,,0,,18.2,,0,,8,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-05,2014,5,5,,14.7,,8.5,,11.6,,6.4,,0,,6.2,,0,,6.2,,0,,20,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-06,2014,5,6,,14.8,,8.1,,11.5,,6.5,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-07,2014,5,7,,17.6,,7.2,,12.4,,5.6,,0,,0,,0,,0,,0,,19,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-08,2014,5,8,,15.9,,9.7,,12.8,,5.2,,0,,17.6,,0,,17.6,,0,,16,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-09,2014,5,9,,15.8,,9.4,,12.6,,5.4,,0,,1.8,,0,,1.8,,0,,19,,43,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-10,2014,5,10,,14.6,,9.3,,12,,6,,0,,0.2,,0,,0.2,,0,,20,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-11,2014,5,11,,16.8,,10,,13.4,,4.6,,0,,0,,0,,0,,0,,23,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-12,2014,5,12,,21.1,,9.6,,15.4,,2.6,,0,,0,,0,,0,,0,,22,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-13,2014,5,13,,20.3,,13.3,,16.8,,1.2,,0,,0,T,0,,0,T,0,,30,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-14,2014,5,14,,20.9,,11,,16,,2,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-15,2014,5,15,,21.8,,13,,17.4,,0.6,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-16,2014,5,16,,19.4,,12.9,,16.2,,1.8,,0,,0,,0,,0,,0,,10,,43,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-17,2014,5,17,,19.1,,12.1,,15.6,,2.4,,0,,0,,0,,0,,0,,18,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-18,2014,5,18,,18.1,,10.6,,14.4,,3.6,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-19,2014,5,19,,18.1,,11.8,,15,,3,,0,,0,T,0,,0,T,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-20,2014,5,20,,20.2,,12.3,,16.3,,1.7,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-21,2014,5,21,,19.3,,10.5,,14.9,,3.1,,0,,0,,0,,0,,0,,15,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-22,2014,5,22,,20.5,,11.9,,16.2,,1.8,,0,,0.2,,0,,0.2,,0,,19,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-23,2014,5,23,,19.4,,12.8,,16.1,,1.9,,0,,15,,0,,15,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-24,2014,5,24,,17.9,,12.1,,15,,3,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-25,2014,5,25,,14.6,,11.6,,13.1,,4.9,,0,,2,,0,,2,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-26,2014,5,26,,18.6,,11.2,,14.9,,3.1,,0,,3.8,,0,,3.8,,0,,14,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-27,2014,5,27,,17.1,,9.5,,13.3,,4.7,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-28,2014,5,28,,17.6,,9.1,,13.4,,4.6,,0,,2.8,,0,,2.8,,0,,22,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-29,2014,5,29,,,M,11.4,E,,M,,M,,M,,M,,,,M,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-30,2014,5,30,,18.5,,7.9,,13.2,,4.8,,0,,0,,0,,0,,0,,29,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-05-31,2014,5,31,,18.5,,8.7,,13.6,,4.4,,0,,0,,0,,0,,0,,26,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-01,2014,6,1,,18.8,,10.4,,14.6,,3.4,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-02,2014,6,2,,19.7,,9.9,,14.8,,3.2,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-03,2014,6,3,,18.5,,13,,15.8,,2.2,,0,,0,,0,,0,,0,,29,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-04,2014,6,4,,18.1,,10.7,,14.4,,3.6,,0,,0,,0,,0,,0,,29,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-05,2014,6,5,,18.2,,11.5,,14.9,,3.1,,0,,0,,0,,0,,0,,30,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-06,2014,6,6,,18.8,,9.5,,14.2,,3.8,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-07,2014,6,7,,21.7,,12.5,,17.1,,0.9,,0,,0,,0,,0,,0,,21,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-08,2014,6,8,,22.2,,13.9,,18.1,,0,,0.1,,0,,0,,0,,0,,28,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-09,2014,6,9,,18.8,,13.1,,16,,2,,0,,0,,0,,0,,0,,27,,59,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-10,2014,6,10,,18.3,,12.3,,15.3,,2.7,,0,,2.6,,0,,2.6,,0,,10,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-11,2014,6,11,,19.4,,10.2,,14.8,,3.2,,0,,0,,0,,0,,0,,,,<31,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-12,2014,6,12,,20.9,,12.8,,16.9,,1.1,,0,,0,T,0,,0,T,0,,19,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,2014-06-13,2014,6,13,,20.1,,12.2,,16.2,,1.8,,0,,0.6,,0,,0.6,,0,,14,,37,
